effect,group,term,estimate,std.error,statistic,df,p.value,rep,warnings,nsubj,nitem,b0,b1,I0i_sd,S0s_sd,S1s_sd,scor,err_sd
fixed,NA,cat,74.16410488599905,30.825907558611743,2.40590174822866,52.191697412163784,0.019709676508254233,163,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),73.36308605640917,NA,NA,NA,NA,163,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,46.201157830536886,NA,NA,NA,NA,163,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.008670915194190951,NA,NA,NA,NA,163,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),105.81469953774773,NA,NA,NA,NA,163,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,203.56527178677143,NA,NA,NA,NA,163,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),777.1530883601051,17.744774199755334,43.79616666921693,73.20625684731519,2.921364367960125e-54,164,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,89.29145966440706,32.25751346677561,2.768082535449451,51.69673614728593,0.007807950814133926,164,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),77.0099487482116,NA,NA,NA,NA,164,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,42.73220998996836,NA,NA,NA,NA,164,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.0899462830234938,NA,NA,NA,NA,164,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),111.21368067483569,NA,NA,NA,NA,164,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.50967820597128,NA,NA,NA,NA,164,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),793.6094278286506,14.780659655342978,53.692422823752196,87.67772438764672,7.318603383376426e-69,165,,100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,109.88890612538457,25.40790388764944,4.324989051096049,52.40972239302294,6.864037839521918e-5,165,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.23426024435018,NA,NA,NA,NA,165,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,40.63737148841826,NA,NA,NA,NA,165,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.009815487045648191,NA,NA,NA,NA,165,,100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),86.43980846178688,NA,NA,NA,NA,165,,100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.80160956229443,NA,NA,NA,NA,165,,100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),816.4100362597417,15.673900843365752,52.08722732256541,83.49447928684734,1.9187154986220695e-65,166,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,-5.4931563997256925,27.553658785047467,-0.19936214070803046,53.43393823881456,0.8427361883446423,166,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),79.05311785701558,NA,NA,NA,NA,166,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,51.473546185223704,NA,NA,NA,NA,166,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.13164614798967658,NA,NA,NA,NA,166,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),93.62522097234788,NA,NA,NA,NA,166,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.28733161836857,NA,NA,NA,NA,166,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),801.4116410478471,16.435948930835792,48.75968186688045,74.27710003157166,3.731993030635031e-58,167,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,54.765852186130914,29.743536549534774,1.8412690130147795,51.72170442912492,0.07132048222751884,167,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),72.76143895226437,NA,NA,NA,NA,167,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,39.856464195366655,NA,NA,NA,NA,167,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.09080446529964814,NA,NA,NA,NA,167,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),102.29796834528257,NA,NA,NA,NA,167,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.75438009659064,NA,NA,NA,NA,167,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),796.2652391977136,16.040217012592294,49.64179964476849,86.71444383547873,1.834727585458363e-65,168,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,18.642176265112674,27.740334008372393,0.6720242178585962,52.72291887409869,0.5045026572668578,168,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.86881719550634,NA,NA,NA,NA,168,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,46.6165459493906,NA,NA,NA,NA,168,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.28132711429444696,NA,NA,NA,NA,168,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),94.52531130979541,NA,NA,NA,NA,168,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,203.07741466067878,NA,NA,NA,NA,168,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),802.40213555318,16.43997770950963,48.807981965147924,84.13822648298441,1.688448097536524e-63,169,,100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,47.88048926304977,28.616911603019485,1.6731536207421385,51.89979554570885,0.10031503180108851,169,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.46404470962564,NA,NA,NA,NA,169,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,40.602994606352354,NA,NA,NA,NA,169,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.06001234266045075,NA,NA,NA,NA,169,,100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.1094422734008,NA,NA,NA,NA,169,,100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.26035665673948,NA,NA,NA,NA,169,,100,25,800,30,100,80,40,0.2,200
fixed,NA,(Intercept),799.1640812388991,15.393196994147782,51.91670590214151,86.59430364893441,4.965712352766911e-67,170,,100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,50.53989420533672,26.361640826616192,1.9171755862142241,50.766498649553085,0.060851479396336935,170,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.49815439042395,NA,NA,NA,NA,170,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,25.163796771715123,NA,NA,NA,NA,170,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5041993492818309,NA,NA,NA,NA,170,,100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),90.50730688179182,NA,NA,NA,NA,170,,100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,203.95505777070665,NA,NA,NA,NA,170,,100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),821.2250316751009,16.05355005731307,51.155353721963706,86.45185128143665,2.046896697586911e-66,171,,100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,33.1286078826697,27.552351358085048,1.2023876819844757,50.972511380665686,0.23476929815385333,171,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.69329288566232,NA,NA,NA,NA,171,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,29.066954692371986,NA,NA,NA,NA,171,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3486633536834765,NA,NA,NA,NA,171,,100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),94.74008047032093,NA,NA,NA,NA,171,,100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.9546948165052,NA,NA,NA,NA,171,,100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),806.2035225250639,17.745077258157544,45.432516905748955,77.83102795405028,8.666994561228963e-58,172,,100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,51.52687519551495,31.542733300398524,1.6335577105762085,50.9476545653611,0.10851724212003304,172,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),82.90245137838404,NA,NA,NA,NA,172,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,32.10235855833891,NA,NA,NA,NA,172,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.48065984404239037,NA,NA,NA,NA,172,,100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),109.10494299296624,NA,NA,NA,NA,172,,100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.02028184576375,NA,NA,NA,NA,172,,100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),802.1901285535888,17.019069869479583,47.13478084910868,84.07411551759463,3.093920767962676e-62,173,"Model failed to converge with max|grad| = 0.00300802 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
fixed,NA,cat,78.62540827787355,29.833639167910185,2.635461528355717,53.18555443304848,0.010985507299513917,173,"Model failed to converge with max|grad| = 0.00300802 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),86.195138668394,NA,NA,NA,NA,173,"Model failed to converge with max|grad| = 0.00300802 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,53.51181768032927,NA,NA,NA,NA,173,"Model failed to converge with max|grad| = 0.00300802 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.10671424779509107,NA,NA,NA,NA,173,"Model failed to converge with max|grad| = 0.00300802 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),101.85997853484444,NA,NA,NA,NA,173,"Model failed to converge with max|grad| = 0.00300802 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.0355445272241,NA,NA,NA,NA,173,"Model failed to converge with max|grad| = 0.00300802 (tol = 0.002, component 1)",100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),817.6369278530063,15.848851362930732,51.589664710049426,77.73132375630759,6.838010864060705e-62,174,"Model failed to converge with max|grad| = 0.00203751 (tol = 0.002, component 1)",100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,100.19258502805371,28.32857209124836,3.5368032213316725,52.11194976632926,8.602798925048483e-4,174,"Model failed to converge with max|grad| = 0.00203751 (tol = 0.002, component 1)",100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),74.11682264046752,NA,NA,NA,NA,174,"Model failed to converge with max|grad| = 0.00203751 (tol = 0.002, component 1)",100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,41.827950660517,NA,NA,NA,NA,174,"Model failed to converge with max|grad| = 0.00203751 (tol = 0.002, component 1)",100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.42250290921165684,NA,NA,NA,NA,174,"Model failed to converge with max|grad| = 0.00203751 (tol = 0.002, component 1)",100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.99120967201732,NA,NA,NA,NA,174,"Model failed to converge with max|grad| = 0.00203751 (tol = 0.002, component 1)",100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.3350499573291,NA,NA,NA,NA,174,"Model failed to converge with max|grad| = 0.00203751 (tol = 0.002, component 1)",100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),833.7817175398591,15.693817982706614,53.1280354123275,89.98793389637123,9.665658854706944e-70,175,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,107.28672982085747,26.568083709428326,4.0381809615717295,51.088795890164405,1.8108965172333247e-4,175,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),84.87216414766225,NA,NA,NA,NA,175,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,29.682908176240435,NA,NA,NA,NA,175,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.1341986553632017,NA,NA,NA,NA,175,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),91.1707102728695,NA,NA,NA,NA,175,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.26372824424084,NA,NA,NA,NA,175,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),818.5424424255204,15.08448892169437,54.263849884121726,81.43343291793707,1.0545148214714543e-65,176,,100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,107.25717386758255,26.59176989877358,4.033472547178189,52.40758052317727,1.792300006991696e-4,176,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),74.3040300523673,NA,NA,NA,NA,176,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,42.188336676586644,NA,NA,NA,NA,176,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.18680281495695913,NA,NA,NA,NA,176,,100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),90.63975213515894,NA,NA,NA,NA,176,,100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.24514808161538,NA,NA,NA,NA,176,,100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),791.7689949436428,16.506403153197894,47.967384995697756,84.21241583287473,6.338865370303565e-63,177,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,27.442448206672385,28.634483933383187,0.9583706230053239,51.26473073611131,0.34237409530278595,177,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.8605118354721,NA,NA,NA,NA,177,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,33.75160399157902,NA,NA,NA,NA,177,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.40669898317530245,NA,NA,NA,NA,177,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.50245892642802,NA,NA,NA,NA,177,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.0074913002294,NA,NA,NA,NA,177,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),772.0360747542097,14.768477018454973,52.27594380852261,82.02816467356905,9.405822669715358e-65,178,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,8.399354778413349,26.125563613493394,0.32149946706126675,53.61461471692459,0.749081972697311,178,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),73.31276073192807,NA,NA,NA,NA,178,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,50.103748152978746,NA,NA,NA,NA,178,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3123863763882348,NA,NA,NA,NA,178,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),88.47821860336265,NA,NA,NA,NA,178,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.38795858367249,NA,NA,NA,NA,178,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),775.4236384591798,15.940839267512441,48.64384022988673,82.68126259557962,1.2995321435156183e-62,179,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,65.49195466788372,27.692356014864888,2.3649831250446334,50.40497881546014,0.02191982866909774,179,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),79.62889095520151,NA,NA,NA,NA,179,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,20.13843696386166,NA,NA,NA,NA,179,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.00337884279527985,NA,NA,NA,NA,179,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),95.53322050946385,NA,NA,NA,NA,179,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.12408796256543,NA,NA,NA,NA,179,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),810.0880837456431,17.355973009253784,46.67488727446878,79.422658047542,1.6862097633340679e-59,180,,100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,11.427283445534515,30.913888068737347,0.3696488587953037,52.6561972989023,0.713126651991469,180,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),82.92656743436791,NA,NA,NA,NA,180,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,50.815256166526176,NA,NA,NA,NA,180,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.26214350281120313,NA,NA,NA,NA,180,,100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),105.9456210302751,NA,NA,NA,NA,180,,100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.6515830588806,NA,NA,NA,NA,180,,100,25,800,30,100,80,40,0.2,200
fixed,NA,(Intercept),775.4331355554798,16.175111341881667,47.939894765835525,84.14026963904828,7.239073866379593e-63,181,,100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,18.941078693043792,28.140041526740514,0.673100594931416,51.809691562264724,0.5038747957025815,181,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),82.15186573623957,NA,NA,NA,NA,181,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,39.09244325380327,NA,NA,NA,NA,181,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.39758741240543793,NA,NA,NA,NA,181,,100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.46333706834893,NA,NA,NA,NA,181,,100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.51718773694083,NA,NA,NA,NA,181,,100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),808.8280589202031,13.796177130644717,58.62696972218458,90.04469227671349,1.6212459779971273e-73,182,"Model failed to converge with max|grad| = 0.00291034 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,63.17805317290849,23.654076263552007,2.670916102112092,54.04241816024043,0.00997358588822785,182,"Model failed to converge with max|grad| = 0.00291034 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),75.02919778025088,NA,NA,NA,NA,182,"Model failed to converge with max|grad| = 0.00291034 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,48.32445652388191,NA,NA,NA,NA,182,"Model failed to converge with max|grad| = 0.00291034 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3267339013024965,NA,NA,NA,NA,182,"Model failed to converge with max|grad| = 0.00291034 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),79.4052679283619,NA,NA,NA,NA,182,"Model failed to converge with max|grad| = 0.00291034 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.20801601802975,NA,NA,NA,NA,182,"Model failed to converge with max|grad| = 0.00291034 (tol = 0.002, component 1)",100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),797.8742227677469,16.8227528503813,47.42827941799445,81.87037880743443,2.5850700538101974e-61,183,,100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,46.41253958152255,29.509024049769728,1.5728252992455278,51.57559225151269,0.12187441177514752,183,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.03734429390818,NA,NA,NA,NA,183,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,38.17128292995178,NA,NA,NA,NA,183,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.14868274012547644,NA,NA,NA,NA,183,,100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),101.51507432705681,NA,NA,NA,NA,183,,100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.33391179937834,NA,NA,NA,NA,183,,100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),777.2616804716861,17.93582800909766,43.33570103802471,76.24645778323371,1.8259980708492988e-55,184,,100,25,800,70,100,80,40,0.2,200
fixed,NA,cat,96.04112244596841,32.1107724930816,2.990931546933693,51.08200285864662,0.004272824358989552,184,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.79259292335261,NA,NA,NA,NA,184,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,34.53568429833453,NA,NA,NA,NA,184,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.350009388934886,NA,NA,NA,NA,184,,100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),111.10651808519046,NA,NA,NA,NA,184,,100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.7520638937481,NA,NA,NA,NA,184,,100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),803.220580928874,16.622280212759218,48.321925190042464,75.80444578392535,1.04835531722418e-58,185,,100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,29.069884291858063,29.821189065200162,0.9748063441836786,51.20706081203275,0.33423900031842746,185,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),75.38961184305478,NA,NA,NA,NA,185,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,33.83232526820124,NA,NA,NA,NA,185,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.03957528273356654,NA,NA,NA,NA,185,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),102.89196911459484,NA,NA,NA,NA,185,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,196.5848107999093,NA,NA,NA,NA,185,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),785.3033317732808,16.216266954896284,48.42688727051135,80.6757618216061,2.138953399464294e-61,186,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,100.43804521938011,28.764170289165584,3.4917761996844896,52.919621625167366,0.00097692948876621985,186,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.92206001679625,NA,NA,NA,NA,186,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,49.65470663101299,NA,NA,NA,NA,186,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3567107438325217,NA,NA,NA,NA,186,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.16390024353925,NA,NA,NA,NA,186,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.4664402717759,NA,NA,NA,NA,186,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),816.4976049353453,13.920278815764304,58.655262278991565,110.4712665496464,4.3749748974392716e-85,187,"Model failed to converge with max|grad| = 0.00205433 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,91.80783089917517,21.904403536967905,4.191295633511853,54.40491450261231,1.0263364973988785e-4,187,"Model failed to converge with max|grad| = 0.00205433 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.11343347990316,NA,NA,NA,NA,187,"Model failed to converge with max|grad| = 0.00205433 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,47.28044642233577,NA,NA,NA,NA,187,"Model failed to converge with max|grad| = 0.00205433 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.30827776387906974,NA,NA,NA,NA,187,"Model failed to converge with max|grad| = 0.00205433 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),73.00794567264799,NA,NA,NA,NA,187,"Model failed to converge with max|grad| = 0.00205433 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,196.96344097371784,NA,NA,NA,NA,187,"Model failed to converge with max|grad| = 0.00205433 (tol = 0.002, component 1)",100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),812.2745896330621,18.333475188342508,44.30554389107601,76.11164970531931,4.213596635461098e-56,188,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,-18.05916854503295,32.807704414484455,-0.5504551100826155,50.86340569584863,0.5844168176372788,188,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.3952932763015,NA,NA,NA,NA,188,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,31.735180238717312,NA,NA,NA,NA,188,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.13007415445299453,NA,NA,NA,NA,188,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),113.71968242971656,NA,NA,NA,NA,188,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.06330195244152,NA,NA,NA,NA,188,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),805.4620524536695,14.328535047440967,56.21384529450012,105.91655001801995,1.0925120267300002e-80,189,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,48.221680955422194,22.53495606852067,2.139861325169548,50.049814447464726,0.03726477941030127,189,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),88.6706701424962,NA,NA,NA,NA,189,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,10.469423708732457,NA,NA,NA,NA,189,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999990275700326,NA,NA,NA,NA,189,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),77.12084058612493,NA,NA,NA,NA,189,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,196.59041324993834,NA,NA,NA,NA,189,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),744.1407596285652,15.529723424999386,47.91719332429738,78.38409952134978,8.017698051122814e-60,190,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,48.80780612292925,27.664814637572928,1.7642556714130664,51.997370785589304,0.08356273228619818,190,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),73.3802820801633,NA,NA,NA,NA,190,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,40.049172563428826,NA,NA,NA,NA,190,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.08083852496328829,NA,NA,NA,NA,190,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),94.66495047745543,NA,NA,NA,NA,190,,100,25,800,20,100,80,40,0.2,200
